filename,lat,lon,label_val,dominance,label_name
28.6590_77.3444.png,28.659,77.3444,10,0.6141357421875,Tree
28.7557_77.3558.png,28.7557,77.3558,50,0.87884521484375,Built-up
28.6056_77.0410.png,28.6056,77.041,40,0.90643310546875,Cropland
28.4766_77.5443.png,28.4766,77.5443,40,0.7462158203125,Cropland
28.5355_76.9734.png,28.5355,76.9734,40,0.86956787109375,Cropland
28.9442_76.9233.png,28.9442,76.9233,40,0.5213623046875,Cropland
28.7442_77.1909.png,28.7442,77.1909,50,0.7823486328125,Built-up
28.9556_77.4145.png,28.9556,77.4145,40,0.9415283203125,Cropland
28.6179_77.0944.png,28.6179,77.0944,40,0.56298828125,Cropland
28.3556_76.9145.png,28.3556,76.9145,10,0.86968994140625,Tree
28.5854_77.3057.png,28.5854,77.3057,10,0.5167236328125,Tree
28.5091_77.5234.png,28.5091,77.5234,50,0.62847900390625,Built-up
28.7354_76.9233.png,28.7354,76.9233,40,0.62005615234375,Cropland
28.5854_77.1943.png,28.5854,77.1943,50,0.58392333984375,Built-up
28.2178_77.5944.png,28.2178,77.5944,40,0.89404296875,Cropland
28.4266_77.5322.png,28.4266,77.5322,40,0.8421630859375,Cropland
28.9354_77.4944.png,28.9354,77.4944,20,0.34222412109375,Shrub
28.4178_77.1058.png,28.4178,77.1058,40,0.59490966796875,Cropland
28.6678_76.8734.png,28.6678,76.8734,40,0.96002197265625,Cropland
28.4266_77.5410.png,28.4266,77.541,40,0.98785400390625,Cropland
28.5179_77.0146.png,28.5179,77.0146,40,0.60736083984375,Cropland
28.4766_77.4558.png,28.4766,77.4558,40,0.5426025390625,Cropland
28.3767_77.1909.png,28.3767,77.1909,50,0.63446044921875,Built-up
28.7767_77.4646.png,28.7767,77.4646,40,0.6990966796875,Cropland
28.8178_77.5821.png,28.8178,77.5821,20,0.9111328125,Shrub
28.9766_76.9409.png,28.9766,76.9409,40,0.899658203125,Cropland
28.8266_77.0909.png,28.8266,77.0909,40,0.760498046875,Cropland
28.9766_77.0645.png,28.9766,77.0645,40,0.83135986328125,Cropland
28.5267_77.1058.png,28.5267,77.1058,40,0.59783935546875,Cropland
28.9678_77.5443.png,28.9678,77.5443,40,0.4024658203125,Cropland
28.7943_77.0410.png,28.7943,77.041,50,0.58502197265625,Built-up
28.5766_77.2444.png,28.5766,77.2444,40,0.44281005859375,Cropland
28.3767_77.3057.png,28.3767,77.3057,50,0.3377685546875,Built-up
28.9354_77.5821.png,28.9354,77.5821,40,0.69927978515625,Cropland
28.4266_77.6234.png,28.4266,77.6234,40,0.80364990234375,Cropland
28.7767_77.0645.png,28.7767,77.0645,40,0.4237060546875,Cropland
28.8855_76.8734.png,28.8855,76.8734,40,0.9759521484375,Cropland
28.2266_77.2058.png,28.2266,77.2058,40,0.896240234375,Cropland
28.7442_77.5645.png,28.7442,77.5645,40,0.8262939453125,Cropland
28.7266_77.1234.png,28.7266,77.1234,50,0.37420654296875,Built-up
28.5355_77.0322.png,28.5355,77.0322,40,0.80157470703125,Cropland
28.9678_77.6443.png,28.9678,77.6443,50,0.4580078125,Built-up
28.6678_77.4910.png,28.6678,77.491,20,0.46380615234375,Shrub
28.4266_77.5944.png,28.4266,77.5944,40,0.7886962890625,Cropland
28.3767_77.4910.png,28.3767,77.491,40,0.910888671875,Cropland
28.3590_76.8734.png,28.359,76.8734,40,0.70111083984375,Cropland
28.3855_76.8734.png,28.3855,76.8734,40,0.60980224609375,Cropland
28.8354_77.2822.png,28.8354,77.2822,40,0.61175537109375,Cropland
28.7855_77.3409.png,28.7855,77.3409,50,0.84466552734375,Built-up
28.5091_77.5410.png,28.5091,77.541,40,0.38934326171875,Cropland
28.3442_77.2734.png,28.3442,77.2734,40,0.78302001953125,Cropland
28.9766_77.1146.png,28.9766,77.1146,40,0.90496826171875,Cropland
28.9854_77.4944.png,28.9854,77.4944,40,0.75616455078125,Cropland
28.9854_77.3734.png,28.9854,77.3734,40,0.94903564453125,Cropland
28.9678_77.0443.png,28.9678,77.0443,40,0.8856201171875,Cropland
28.7442_77.2234.png,28.7442,77.2234,50,0.69610595703125,Built-up
28.2943_77.3558.png,28.2943,77.3558,40,0.4136962890625,Cropland
28.3354_77.0909.png,28.3354,77.0909,10,0.54779052734375,Tree
28.9266_77.3233.png,28.9266,77.3233,40,0.74676513671875,Cropland
28.2354_77.3444.png,28.2354,77.3444,40,0.8192138671875,Cropland
28.5766_77.4321.png,28.5766,77.4321,40,0.35064697265625,Cropland
28.8679_77.3057.png,28.8679,77.3057,40,0.7861328125,Cropland
28.4854_77.2146.png,28.4854,77.2146,50,0.79559326171875,Built-up
28.7767_76.9057.png,28.7767,76.9057,40,0.60382080078125,Cropland
28.7178_77.5557.png,28.7178,77.5557,40,0.39044189453125,Cropland
28.4266_77.0146.png,28.4266,77.0146,40,0.8624267578125,Cropland
28.4178_77.1557.png,28.4178,77.1557,50,0.4962158203125,Built-up
28.4178_77.5146.png,28.4178,77.5146,40,0.8209228515625,Cropland
28.3943_77.6146.png,28.3943,77.6146,40,0.74847412109375,Cropland
28.4942_77.6443.png,28.4942,77.6443,40,0.89434814453125,Cropland
28.2591_76.8822.png,28.2591,76.8822,40,0.89080810546875,Cropland
28.5267_76.9944.png,28.5267,76.9944,40,0.9111328125,Cropland
28.8679_77.2058.png,28.8679,77.2058,40,0.66351318359375,Cropland
28.2056_76.9558.png,28.2056,76.9558,40,0.76171875,Cropland
28.3679_77.5645.png,28.3679,77.5645,40,0.893310546875,Cropland
28.5942_77.5058.png,28.5942,77.5058,40,0.6329345703125,Cropland
28.4854_77.0909.png,28.4854,77.0909,40,0.59930419921875,Cropland
28.8090_77.0557.png,28.809,77.0557,50,0.718505859375,Built-up
28.2090_77.4321.png,28.209,77.4321,40,0.69842529296875,Cropland
28.4590_77.3057.png,28.459,77.3057,50,0.8818359375,Built-up
28.9556_77.0944.png,28.9556,77.0944,40,0.89300537109375,Cropland
28.8178_77.3444.png,28.8178,77.3444,50,0.8992919921875,Built-up
28.6678_77.4233.png,28.6678,77.4233,20,0.519775390625,Shrub
28.5557_77.4822.png,28.5557,77.4822,50,0.89544677734375,Built-up
28.8943_77.1146.png,28.8943,77.1146,40,0.6436767578125,Cropland
28.7354_77.3646.png,28.7354,77.3646,20,0.4248046875,Shrub
28.8556_77.0557.png,28.8556,77.0557,40,0.995849609375,Cropland
28.4266_77.4944.png,28.4266,77.4944,40,0.8236083984375,Cropland
28.3943_77.0058.png,28.3943,77.0058,40,0.77685546875,Cropland
28.6854_77.0944.png,28.6854,77.0944,50,0.76513671875,Built-up
28.8178_77.2910.png,28.8178,77.291,10,0.41851806640625,Tree
28.7943_77.4646.png,28.7943,77.4646,50,0.62786865234375,Built-up
28.3178_77.1645.png,28.3178,77.1645,50,0.35162353515625,Built-up
28.2855_76.9558.png,28.2855,76.9558,40,0.950927734375,Cropland
28.6854_76.8734.png,28.6854,76.8734,40,0.87127685546875,Cropland
28.3556_77.0443.png,28.3556,77.0443,40,0.96624755859375,Cropland
28.5678_76.9558.png,28.5678,76.9558,40,0.80780029296875,Cropland
28.7557_77.2910.png,28.7557,77.291,50,0.76153564453125,Built-up
28.3057_77.0645.png,28.3057,77.0645,40,0.92742919921875,Cropland
28.3178_76.8646.png,28.3178,76.8646,40,0.88238525390625,Cropland
28.5766_77.5058.png,28.5766,77.5058,50,0.5582275390625,Built-up
28.6678_77.1322.png,28.6678,77.1322,50,0.5390625,Built-up
28.9178_77.3943.png,28.9178,77.3943,40,0.75018310546875,Cropland
28.3556_76.9233.png,28.3556,76.9233,10,0.99090576171875,Tree
28.7557_77.1234.png,28.7557,77.1234,50,0.7537841796875,Built-up
28.8679_77.4558.png,28.8679,77.4558,50,0.4920654296875,Built-up
28.5590_76.9233.png,28.559,76.9233,40,0.9307861328125,Cropland
28.3090_76.9145.png,28.309,76.9145,40,0.53887939453125,Cropland
28.2178_76.9822.png,28.2178,76.9822,40,0.8519287109375,Cropland
28.4556_77.0909.png,28.4556,77.0909,40,0.922607421875,Cropland
28.8855_77.6443.png,28.8855,77.6443,40,0.60186767578125,Cropland
28.6443_77.1645.png,28.6443,77.1645,50,0.63409423828125,Built-up
28.9354_77.5557.png,28.9354,77.5557,40,0.88580322265625,Cropland
28.7943_77.4734.png,28.7943,77.4734,50,0.304931640625,Built-up
28.2679_77.3321.png,28.2679,77.3321,40,0.77142333984375,Cropland
28.5443_77.2058.png,28.5443,77.2058,50,0.6552734375,Built-up
28.5854_77.4944.png,28.5854,77.4944,50,0.59722900390625,Built-up
28.5443_77.3558.png,28.5443,77.3558,50,0.8358154296875,Built-up
28.3057_77.5944.png,28.3057,77.5944,40,0.9227294921875,Cropland
28.7266_77.5944.png,28.7266,77.5944,40,0.89227294921875,Cropland
28.5942_77.0645.png,28.5942,77.0645,50,0.5880126953125,Built-up
28.3556_77.4646.png,28.3556,77.4646,40,0.70867919921875,Cropland
28.9766_77.2558.png,28.9766,77.2558,40,0.88604736328125,Cropland
28.6942_76.8943.png,28.6942,76.8943,40,0.96319580078125,Cropland
28.9090_77.1821.png,28.909,77.1821,40,0.441162109375,Cropland
28.4354_76.8943.png,28.4354,76.8943,40,0.86090087890625,Cropland
28.6766_77.0944.png,28.6766,77.0944,50,0.5416259765625,Built-up
28.7767_77.2146.png,28.7767,77.2146,50,0.78826904296875,Built-up
28.6854_77.3321.png,28.6854,77.3321,50,0.67041015625,Built-up
28.7557_77.5645.png,28.7557,77.5645,40,0.96832275390625,Cropland
28.3090_77.6234.png,28.309,77.6234,40,0.96600341796875,Cropland
28.8442_77.4321.png,28.8442,77.4321,50,0.70379638671875,Built-up
28.8591_77.4057.png,28.8591,77.4057,50,0.8094482421875,Built-up
28.9678_77.5733.png,28.9678,77.5733,40,0.59674072265625,Cropland
28.7767_77.6322.png,28.7767,77.6322,40,0.8150634765625,Cropland
28.9266_77.4409.png,28.9266,77.4409,40,0.30450439453125,Cropland
28.8442_77.5058.png,28.8442,77.5058,40,0.53607177734375,Cropland
28.9090_77.4057.png,28.909,77.4057,50,0.4432373046875,Built-up
28.5678_77.0443.png,28.5678,77.0443,40,0.48590087890625,Cropland
28.3442_77.0322.png,28.3442,77.0322,40,0.81500244140625,Cropland
28.3090_77.1322.png,28.309,77.1322,40,0.6842041015625,Cropland
28.9266_76.9734.png,28.9266,76.9734,40,0.49017333984375,Cropland
28.6443_77.2943.png,28.6443,77.2943,50,0.79119873046875,Built-up
28.2442_77.5234.png,28.2442,77.5234,40,0.907470703125,Cropland
28.8442_77.5410.png,28.8442,77.541,20,0.49322509765625,Shrub
28.8266_77.3910.png,28.8266,77.391,50,0.97833251953125,Built-up
28.9942_77.1443.png,28.9942,77.1443,40,0.785888671875,Cropland
28.5854_77.6146.png,28.5854,77.6146,40,0.8358154296875,Cropland
28.3767_77.4822.png,28.3767,77.4822,40,0.700439453125,Cropland
28.2090_77.1943.png,28.209,77.1943,40,0.938720703125,Cropland
28.2266_77.4822.png,28.2266,77.4822,40,0.92498779296875,Cropland
28.3354_77.1943.png,28.3354,77.1943,40,0.523193359375,Cropland
28.8057_77.4646.png,28.8057,77.4646,50,0.431396484375,Built-up
28.6443_77.6058.png,28.6443,77.6058,40,0.99127197265625,Cropland
28.3590_77.1645.png,28.359,77.1645,50,0.845947265625,Built-up
28.4090_77.2322.png,28.409,77.2322,50,0.601806640625,Built-up
28.3354_77.1234.png,28.3354,77.1234,40,0.856689453125,Cropland
28.5942_77.4944.png,28.5942,77.4944,40,0.46551513671875,Cropland
28.6179_77.5821.png,28.6179,77.5821,40,0.89837646484375,Cropland
28.6355_76.9558.png,28.6355,76.9558,40,0.89276123046875,Cropland
28.5057_76.8646.png,28.5057,76.8646,40,0.9412841796875,Cropland
28.6557_77.3646.png,28.6557,77.3646,10,0.49810791015625,Tree
28.3855_76.9409.png,28.3855,76.9409,40,0.738037109375,Cropland
28.8266_76.8646.png,28.8266,76.8646,50,0.9063720703125,Built-up
28.4090_77.3943.png,28.409,77.3943,40,0.64239501953125,Cropland
28.2354_77.6322.png,28.2354,77.6322,40,0.5146484375,Cropland
28.4766_77.1322.png,28.4766,77.1322,10,0.41424560546875,Tree
28.5678_77.6146.png,28.5678,77.6146,40,0.840087890625,Cropland
28.5267_77.3910.png,28.5267,77.391,50,0.56878662109375,Built-up
28.3556_77.0557.png,28.3556,77.0557,40,0.8035888671875,Cropland
28.2855_77.1322.png,28.2855,77.1322,40,0.89141845703125,Cropland
28.8057_77.3409.png,28.8057,77.3409,50,0.920166015625,Built-up
28.6854_77.6410.png,28.6854,77.641,40,0.99041748046875,Cropland
28.5766_76.9558.png,28.5766,76.9558,40,0.757080078125,Cropland
28.6267_77.3145.png,28.6267,77.3145,50,0.6005859375,Built-up
28.6854_77.1645.png,28.6854,77.1645,50,0.723876953125,Built-up
28.3590_76.8558.png,28.359,76.8558,40,0.824462890625,Cropland
28.3679_77.6410.png,28.3679,77.641,40,0.99261474609375,Cropland
28.2090_77.4734.png,28.209,77.4734,40,0.86395263671875,Cropland
28.9090_77.1146.png,28.909,77.1146,40,0.6370849609375,Cropland
28.2178_76.9409.png,28.2178,76.9409,40,0.63763427734375,Cropland
28.7354_76.8943.png,28.7354,76.8943,40,0.8138427734375,Cropland
28.9266_77.0944.png,28.9266,77.0944,40,0.85113525390625,Cropland
28.5443_77.6146.png,28.5443,77.6146,40,0.78485107421875,Cropland
28.3556_77.5443.png,28.3556,77.5443,40,0.96966552734375,Cropland
28.5091_77.5058.png,28.5091,77.5058,50,0.54547119140625,Built-up
28.9854_77.2322.png,28.9854,77.2322,40,0.874755859375,Cropland
28.8057_77.4443.png,28.8057,77.4443,50,0.77288818359375,Built-up
28.3679_76.9558.png,28.3679,76.9558,40,0.5587158203125,Cropland
28.7090_77.3057.png,28.709,77.3057,10,0.7342529296875,Tree
28.7178_77.4558.png,28.7178,77.4558,20,0.83892822265625,Shrub
28.6590_76.9646.png,28.659,76.9646,40,0.885009765625,Cropland
28.3178_77.2444.png,28.3178,77.2444,40,0.82073974609375,Cropland
28.5557_76.9321.png,28.5557,76.9321,40,0.81195068359375,Cropland
28.4766_77.5909.png,28.4766,77.5909,40,0.4859619140625,Cropland
28.2266_77.1909.png,28.2266,77.1909,40,0.97979736328125,Cropland
28.3943_76.8910.png,28.3943,76.891,40,0.6102294921875,Cropland
28.8767_77.3444.png,28.8767,77.3444,40,0.63128662109375,Cropland
28.2266_77.1443.png,28.2266,77.1443,40,0.58154296875,Cropland
28.8855_77.3145.png,28.8855,77.3145,40,0.965576171875,Cropland
28.6590_77.0146.png,28.659,77.0146,40,0.84075927734375,Cropland
28.3556_77.2822.png,28.3556,77.2822,50,0.46661376953125,Built-up
28.3178_77.0909.png,28.3178,77.0909,40,0.94415283203125,Cropland
28.3556_76.8943.png,28.3556,76.8943,40,0.509521484375,Cropland
28.4942_77.1821.png,28.4942,77.1821,50,0.8748779296875,Built-up
28.9266_77.4822.png,28.9266,77.4822,50,0.81854248046875,Built-up
28.7943_76.8646.png,28.7943,76.8646,40,0.4996337890625,Cropland
28.2090_77.0557.png,28.209,77.0557,40,0.87744140625,Cropland
28.3679_76.9233.png,28.3679,76.9233,10,0.8104248046875,Tree
28.5179_77.2234.png,28.5179,77.2234,50,0.60400390625,Built-up
28.5091_77.2646.png,28.5091,77.2646,50,0.7376708984375,Built-up
28.3556_77.4321.png,28.3556,77.4321,40,0.5701904296875,Cropland
28.4178_77.2410.png,28.4178,77.241,50,0.498291015625,Built-up
28.2090_77.5909.png,28.209,77.5909,40,0.96514892578125,Cropland
28.5179_77.5944.png,28.5179,77.5944,40,0.4180908203125,Cropland
28.4090_77.3409.png,28.409,77.3409,40,0.677490234375,Cropland
28.6355_77.1322.png,28.6355,77.1322,50,0.46875,Built-up
28.4854_77.0645.png,28.4854,77.0645,40,0.650634765625,Cropland
28.3590_77.4057.png,28.359,77.4057,40,0.6962890625,Cropland
28.5678_77.1443.png,28.5678,77.1443,50,0.88433837890625,Built-up
28.9354_76.9443.png,28.9354,76.9443,40,0.9688720703125,Cropland
28.7056_77.2646.png,28.7056,77.2646,10,0.5040283203125,Tree
28.4442_76.9734.png,28.4442,76.9734,40,0.8499755859375,Cropland
28.8767_77.3910.png,28.8767,77.391,50,0.483154296875,Built-up
28.7090_77.4944.png,28.709,77.4944,20,0.540283203125,Shrub
28.5355_77.0944.png,28.5355,77.0944,30,0.35284423828125,Grass
28.8679_76.9443.png,28.8679,76.9443,40,0.87322998046875,Cropland
28.2056_76.8910.png,28.2056,76.891,40,0.43804931640625,Cropland
28.2943_77.5557.png,28.2943,77.5557,40,0.78692626953125,Cropland
28.2943_77.2734.png,28.2943,77.2734,40,0.531982421875,Cropland
28.8855_77.2558.png,28.8855,77.2558,40,0.71258544921875,Cropland
28.7557_77.4558.png,28.7557,77.4558,30,0.31341552734375,Grass
28.3590_77.2734.png,28.359,77.2734,40,0.446533203125,Cropland
28.7855_77.5410.png,28.7855,77.541,40,0.743896484375,Cropland
28.6557_77.4646.png,28.6557,77.4646,20,0.68829345703125,Shrub
28.9590_77.0443.png,28.959,77.0443,40,0.91259765625,Cropland
28.3442_76.8734.png,28.3442,76.8734,40,0.8388671875,Cropland
28.2767_77.5234.png,28.2767,77.5234,30,0.63409423828125,Grass
28.2943_77.4233.png,28.2943,77.4233,30,0.4200439453125,Grass
28.7056_77.5410.png,28.7056,77.541,20,0.86505126953125,Shrub
28.6678_77.1146.png,28.6678,77.1146,50,0.6568603515625,Built-up
28.2557_77.2146.png,28.2557,77.2146,40,0.740966796875,Cropland
28.5766_77.6146.png,28.5766,77.6146,40,0.89202880859375,Cropland
28.4854_77.1146.png,28.4854,77.1146,40,0.77178955078125,Cropland
28.5766_77.5322.png,28.5766,77.5322,40,0.51861572265625,Cropland
28.4442_77.6146.png,28.4442,77.6146,40,0.82427978515625,Cropland
28.8943_76.9443.png,28.8943,76.9443,40,0.86077880859375,Cropland
28.4090_77.2734.png,28.409,77.2734,50,0.64654541015625,Built-up
28.5942_77.1410.png,28.5942,77.141,50,0.8431396484375,Built-up
28.8442_76.9145.png,28.8442,76.9145,40,0.78564453125,Cropland
28.8855_77.5944.png,28.8855,77.5944,40,0.96270751953125,Cropland
28.4442_76.9057.png,28.4442,76.9057,40,0.9454345703125,Cropland
28.5091_77.4944.png,28.5091,77.4944,50,0.51812744140625,Built-up
28.6678_76.9321.png,28.6678,76.9321,40,0.92010498046875,Cropland
28.3767_76.9734.png,28.3767,76.9734,40,0.8050537109375,Cropland
28.5557_77.2146.png,28.5557,77.2146,50,0.7987060546875,Built-up
28.2855_77.1645.png,28.2855,77.1645,40,0.665283203125,Cropland
28.7591_77.4734.png,28.7591,77.4734,40,0.3699951171875,Cropland
28.2090_77.1443.png,28.209,77.1443,50,0.5350341796875,Built-up
28.4090_77.1645.png,28.409,77.1645,50,0.82098388671875,Built-up
28.9266_76.9558.png,28.9266,76.9558,40,0.755126953125,Cropland
28.3679_77.0234.png,28.3679,77.0234,40,0.89239501953125,Cropland
28.2178_77.2558.png,28.2178,77.2558,40,0.830810546875,Cropland
28.8679_77.4822.png,28.8679,77.4822,50,0.38555908203125,Built-up
28.5057_77.1146.png,28.5057,77.1146,40,0.81414794921875,Cropland
28.6179_77.4910.png,28.6179,77.491,40,0.9764404296875,Cropland
28.2943_77.5645.png,28.2943,77.5645,40,0.814697265625,Cropland
28.3855_77.0557.png,28.3855,77.0557,40,0.91876220703125,Cropland
28.8090_77.0322.png,28.809,77.0322,40,0.65533447265625,Cropland
28.2354_76.8943.png,28.2354,76.8943,40,0.834716796875,Cropland
28.6942_77.2646.png,28.6942,77.2646,10,0.50872802734375,Tree
28.2090_76.9822.png,28.209,76.9822,40,0.58544921875,Cropland
28.3354_76.9646.png,28.3354,76.9646,40,0.706298828125,Cropland
28.8178_76.9321.png,28.8178,76.9321,40,0.90826416015625,Cropland
28.6443_76.9233.png,28.6443,76.9233,40,0.96038818359375,Cropland
28.4266_77.4145.png,28.4266,77.4145,40,0.86627197265625,Cropland
28.3855_77.3910.png,28.3855,77.391,40,0.35333251953125,Cropland
28.8767_77.6410.png,28.8767,77.641,40,0.75018310546875,Cropland
28.6355_77.5944.png,28.6355,77.5944,40,0.840576171875,Cropland
28.9766_77.5146.png,28.9766,77.5146,40,0.9591064453125,Cropland
28.7855_77.2646.png,28.7855,77.2646,50,0.743408203125,Built-up
28.7056_77.3057.png,28.7056,77.3057,10,0.6981201171875,Tree
28.6443_77.2410.png,28.6443,77.241,50,0.5128173828125,Built-up
28.5179_76.8943.png,28.5179,76.8943,40,0.452880859375,Cropland
28.9854_77.3057.png,28.9854,77.3057,40,0.975830078125,Cropland
28.5557_77.5645.png,28.5557,77.5645,40,0.63653564453125,Cropland
28.9354_77.1234.png,28.9354,77.1234,40,0.96258544921875,Cropland
28.2266_77.5058.png,28.2266,77.5058,40,0.91009521484375,Cropland
28.8679_76.8558.png,28.8679,76.8558,40,0.75885009765625,Cropland
28.5590_76.8646.png,28.559,76.8646,40,0.80364990234375,Cropland
28.9090_77.0909.png,28.909,77.0909,40,0.58905029296875,Cropland
28.3943_77.2734.png,28.3943,77.2734,30,0.47406005859375,Grass
28.5355_77.2910.png,28.5355,77.291,80,0.50482177734375,Water
28.2855_77.6322.png,28.2855,77.6322,40,0.89129638671875,Cropland
28.2855_77.3057.png,28.2855,77.3057,40,0.43408203125,Cropland
28.2557_77.1943.png,28.2557,77.1943,40,0.87078857421875,Cropland
28.3178_76.9558.png,28.3178,76.9558,10,0.4620361328125,Tree
28.3943_76.9145.png,28.3943,76.9145,40,0.62939453125,Cropland
28.9442_76.9944.png,28.9442,76.9944,40,0.79083251953125,Cropland
28.7943_77.4233.png,28.7943,77.4233,50,0.82281494140625,Built-up
28.7266_77.1645.png,28.7266,77.1645,50,0.68475341796875,Built-up
28.5854_77.6322.png,28.5854,77.6322,40,0.86627197265625,Cropland
28.5091_77.6410.png,28.5091,77.641,40,0.99609375,Cropland
28.5766_77.0733.png,28.5766,77.0733,50,0.55023193359375,Built-up
28.5057_77.3057.png,28.5057,77.3057,50,0.572998046875,Built-up
28.4678_76.9321.png,28.4678,76.9321,40,0.88031005859375,Cropland
28.6942_77.4443.png,28.6942,77.4443,20,0.2637939453125,Shrub
28.7591_76.9822.png,28.7591,76.9822,40,0.78192138671875,Cropland
28.4678_77.1909.png,28.4678,77.1909,50,0.62554931640625,Built-up
28.7266_77.0944.png,28.7266,77.0944,40,0.56024169921875,Cropland
28.5057_77.5410.png,28.5057,77.541,40,0.361328125,Cropland
28.6854_76.9646.png,28.6854,76.9646,40,0.8724365234375,Cropland
28.4556_77.4822.png,28.4556,77.4822,40,0.86492919921875,Cropland
28.4354_77.2234.png,28.4354,77.2234,50,0.8480224609375,Built-up
28.2354_77.0234.png,28.2354,77.0234,40,0.8204345703125,Cropland
28.3767_77.1943.png,28.3767,77.1943,50,0.6884765625,Built-up
28.8943_76.8822.png,28.8943,76.8822,40,0.5467529296875,Cropland
28.9266_76.8734.png,28.9266,76.8734,40,0.9501953125,Cropland
28.6056_77.3233.png,28.6056,77.3233,10,0.63763427734375,Tree
28.4178_77.2734.png,28.4178,77.2734,50,0.4158935546875,Built-up
28.6942_77.3822.png,28.6942,77.3822,50,0.57159423828125,Built-up
28.9442_77.5821.png,28.9442,77.5821,40,0.72930908203125,Cropland
28.7855_77.1058.png,28.7855,77.1058,40,0.42474365234375,Cropland
28.3090_77.3057.png,28.309,77.3057,50,0.73138427734375,Built-up
28.7442_77.3444.png,28.7442,77.3444,10,0.40362548828125,Tree
28.5766_77.3321.png,28.5766,77.3321,50,0.4095458984375,Built-up
28.4178_76.9145.png,28.4178,76.9145,40,0.9603271484375,Cropland
28.4178_77.2322.png,28.4178,77.2322,50,0.60894775390625,Built-up
28.5942_76.8646.png,28.5942,76.8646,40,0.93792724609375,Cropland
28.4942_77.4057.png,28.4942,77.4057,40,0.73638916015625,Cropland
28.6854_77.2234.png,28.6854,77.2234,10,0.34014892578125,Tree
28.5091_77.2558.png,28.5091,77.2558,50,0.84765625,Built-up
28.7767_77.4558.png,28.7767,77.4558,50,0.41448974609375,Built-up
28.9090_77.3145.png,28.909,77.3145,40,0.608154296875,Cropland
28.9178_77.2322.png,28.9178,77.2322,40,0.65966796875,Cropland
28.9178_77.6410.png,28.9178,77.641,40,0.730224609375,Cropland
28.2679_77.5443.png,28.2679,77.5443,30,0.64141845703125,Grass
28.2266_76.9145.png,28.2266,76.9145,40,0.76165771484375,Cropland
28.8090_77.0821.png,28.809,77.0821,40,0.44488525390625,Cropland
28.8943_77.2444.png,28.8943,77.2444,40,0.6041259765625,Cropland
28.5355_77.5909.png,28.5355,77.5909,40,0.59649658203125,Cropland
28.7943_76.8910.png,28.7943,76.891,40,0.54339599609375,Cropland
28.6557_76.9734.png,28.6557,76.9734,40,0.98248291015625,Cropland
28.6443_77.5645.png,28.6443,77.5645,40,0.94378662109375,Cropland
28.2178_77.5058.png,28.2178,77.5058,40,0.95672607421875,Cropland
28.7178_77.2734.png,28.7178,77.2734,50,0.4296875,Built-up
28.3090_77.3233.png,28.309,77.3233,50,0.3427734375,Built-up
28.5355_77.6146.png,28.5355,77.6146,40,0.4605712890625,Cropland
28.5179_77.1821.png,28.5179,77.1821,50,0.84259033203125,Built-up
28.3057_77.1410.png,28.3057,77.141,40,0.59423828125,Cropland
